# JPEG (using image magick)


# Berlin.pgm
"Berlin"
 24:   0.7012 bpp     27.9820 dB
 25:   0.7218 bpp     28.1018 dB
 26:   0.7434 bpp     28.2250 dB
 27:   0.7639 bpp     28.3437 dB
 28:   0.7869 bpp     28.4697 dB
 29:   0.8045 bpp     28.5705 dB
 30:   0.8241 bpp     28.6784 dB
 31:   0.8416 bpp     28.7750 dB
 32:   0.8615 bpp     28.8811 dB
 33:   0.8834 bpp     28.9878 dB
 34:   0.8960 bpp     29.0665 dB
 35:   0.9178 bpp     29.1725 dB
 36:   0.9388 bpp     29.2783 dB
 37:   0.9489 bpp     29.3397 dB
 38:   0.9727 bpp     29.4454 dB
 39:   0.9873 bpp     29.5159 dB
 40:   0.9960 bpp     29.5774 dB
 41:   1.0223 bpp     29.6974 dB
 42:   1.0336 bpp     29.7421 dB
 43:   1.0482 bpp     29.8250 dB
 44:   1.0703 bpp     29.9245 dB
 45:   1.0825 bpp     29.9814 dB
 46:   1.1033 bpp     30.0771 dB
 47:   1.1128 bpp     30.1412 dB
 48:   1.1293 bpp     30.1934 dB
 49:   1.1531 bpp     30.2774 dB
 50:   1.1592 bpp     30.3307 dB
 51:   1.1657 bpp     30.3860 dB
 52:   1.1909 bpp     30.4760 dB
 53:   1.2082 bpp     30.5371 dB
 54:   1.2214 bpp     30.6164 dB
 55:   1.2365 bpp     30.6955 dB
 56:   1.2573 bpp     30.7843 dB
 57:   1.2779 bpp     30.8660 dB
 58:   1.2996 bpp     30.9579 dB
 59:   1.3152 bpp     31.0339 dB
 60:   1.3322 bpp     31.1265 dB
 61:   1.3572 bpp     31.2273 dB
 62:   1.3756 bpp     31.3179 dB
 63:   1.4035 bpp     31.4301 dB
 64:   1.4208 bpp     31.5203 dB
 65:   1.4488 bpp     31.6326 dB
 66:   1.4725 bpp     31.7548 dB
 67:   1.4967 bpp     31.8734 dB
 68:   1.5314 bpp     31.9969 dB
 69:   1.5555 bpp     32.1157 dB
 70:   1.5918 bpp     32.2728 dB
 71:   1.6241 bpp     32.4198 dB
 72:   1.6507 bpp     32.5590 dB
 73:   1.6894 bpp     32.6979 dB
 74:   1.7449 bpp     32.8942 dB
 75:   1.7613 bpp     33.0173 dB
 76:   1.8050 bpp     33.2280 dB
 77:   1.8657 bpp     33.4552 dB
 78:   1.9152 bpp     33.6484 dB
