# HEVC (using HM)


# Berlin.ppm
"Berlin"
 44:   0.1317 bpp     26.0478 dB   ( R:  25.6052 dB   G:  26.5593 dB   B:  26.0313 dB )
 43:   0.1541 bpp     26.6769 dB   ( R:  26.2310 dB   G:  27.2407 dB   B:  26.6182 dB )
 42:   0.1768 bpp     27.2733 dB   ( R:  26.8118 dB   G:  27.9003 dB   B:  27.1775 dB )
 41:   0.2022 bpp     27.8729 dB   ( R:  27.4062 dB   G:  28.5414 dB   B:  27.7478 dB )
 40:   0.2302 bpp     28.4689 dB   ( R:  27.9885 dB   G:  29.2224 dB   B:  28.2889 dB )
 39:   0.2602 bpp     29.0680 dB   ( R:  28.5864 dB   G:  29.8775 dB   B:  28.8445 dB )
 38:   0.2909 bpp     29.6099 dB   ( R:  29.1283 dB   G:  30.5189 dB   B:  29.3096 dB )
 37:   0.3289 bpp     30.2258 dB   ( R:  29.7299 dB   G:  31.2082 dB   B:  29.8856 dB )
 36:   0.3659 bpp     30.7557 dB   ( R:  30.2510 dB   G:  31.8688 dB   B:  30.3305 dB )
 35:   0.4053 bpp     31.3014 dB   ( R:  30.7888 dB   G:  32.4805 dB   B:  30.8385 dB )
 34:   0.4482 bpp     31.7997 dB   ( R:  31.2675 dB   G:  33.1278 dB   B:  31.2569 dB )
 33:   0.4955 bpp     32.3387 dB   ( R:  31.8123 dB   G:  33.7633 dB   B:  31.7286 dB )
 32:   0.5458 bpp     32.8613 dB   ( R:  32.3329 dB   G:  34.3776 dB   B:  32.1968 dB )
 31:   0.6029 bpp     33.4074 dB   ( R:  32.8663 dB   G:  35.0363 dB   B:  32.6883 dB )
 30:   0.6625 bpp     33.9206 dB   ( R:  33.3733 dB   G:  35.6611 dB   B:  33.1438 dB )
 29:   0.7187 bpp     34.2838 dB   ( R:  33.7218 dB   G:  36.1894 dB   B:  33.4307 dB )
 28:   0.7890 bpp     34.7687 dB   ( R:  34.1959 dB   G:  36.7814 dB   B:  33.8700 dB )
 27:   0.8638 bpp     35.2392 dB   ( R:  34.6563 dB   G:  37.3575 dB   B:  34.2968 dB )
 26:   0.9458 bpp     35.6986 dB   ( R:  35.1188 dB   G:  37.9176 dB   B:  34.7044 dB )
 25:   1.0407 bpp     36.1623 dB   ( R:  35.5774 dB   G:  38.5047 dB   B:  35.1150 dB )
 24:   1.1477 bpp     36.6376 dB   ( R:  36.0655 dB   G:  39.0916 dB   B:  35.5288 dB )
 23:   1.2642 bpp     37.1049 dB   ( R:  36.5391 dB   G:  39.6733 dB   B:  35.9410 dB )
 22:   1.4145 bpp     37.6172 dB   ( R:  37.0442 dB   G:  40.3428 dB   B:  36.3949 dB )
 21:   1.5802 bpp     38.1284 dB   ( R:  37.5314 dB   G:  41.0571 dB   B:  36.8471 dB )
 20:   1.7559 bpp     38.6093 dB   ( R:  37.9956 dB   G:  41.7616 dB   B:  37.2601 dB )
 19:   1.9505 bpp     39.0986 dB   ( R:  38.4604 dB   G:  42.5192 dB   B:  37.6787 dB )
